"card_id","date","sport","match","competition","governing_body","rulebook_or_playing_conditions","settlement_convention","market_group","rank","option","stated_probability_bucket","stated_probability","frequency_count_base","projection_band","line_or_threshold","result","win_loss_push","top_pick_loss","bottom_pick_win","top_half_sweep_exemption","penalty_applied","ruleset_error","availability_or_eligibility_error","settlement_convention_error","source_status_error","projection_error","rank_slot_calibration_error","settlement_source","phase_source","notes","form_delta_verdict","form_anchor_window","press_signal_class","press_signal_quote_logged","press_signal_direction_hypothesis","press_signal_outcome","officials_named","officials_source_timestamp","officials_impact_note","source_confidence_score","source_disagreement_note","similar_condition_form","role_replacement_bench_verdict","style_fit_note","volatility_stability_note","prediction_triggers"
"AFL-20260627-COLL-RICH-LIVEQ4","2026-06-27","AFL","Collingwood Magpies vs Richmond Tigers","AFL Round 16 live re-rank","AFL","2026 AFL Laws / regular season","Full game four quarters","Magpies -38.5 Tigers +38.5 total 165.5","1","Combined Total Over 165.5","60-69","0.68","Q4 7:00 total already 144; needs 22+ more points","Live total 166-178","Over 165.5","Collingwood 106 Richmond 72; total 178; margin 34","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN AFL summary API final; synced from v3 settlement addendum","ESPN quarter splits","Live Q4 re-rank after score flipped total path. FINAL SYNC: Over won at 178; total path beat under.","Live state over","Q4 live","SOURCE UNKNOWN","FALSE","","settled/synced","SOURCE UNAVAILABLE","AFLUA PDF route 403","No officials tendency applied","4","none","MCG dry cold","No new team news","Live total arithmetic","Medium live volatility","Under survives only on late stall"
"AFL-20260627-COLL-RICH-LIVEQ4","2026-06-27","AFL","Collingwood Magpies vs Richmond Tigers","AFL Round 16 live re-rank","AFL","2026 AFL Laws / regular season","Full game four quarters","Magpies -38.5 Tigers +38.5 total 165.5","2","Collingwood Magpies -38.5","50-59","0.58","Q4 7:00 margin Collingwood by 36; needs +3 margin from state","Collingwood margin 39-48","-38.5","Collingwood 106 Richmond 72; total 178; margin 34","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN AFL summary API final; synced from v3 settlement addendum","ESPN quarter splits","Live favourite cover now narrowly ahead of Richmond cushion. FINAL SYNC: Collingwood won by 34, short of -38.5.","Live margin near line","Q4 live","SOURCE UNKNOWN","FALSE","","settled/synced","SOURCE UNAVAILABLE","AFLUA PDF route 403","No officials tendency applied","4","none","MCG dry cold","No new team news","Collingwood Q2 break created cover path","High spread volatility","Richmond cover if margin does not widen"
"AFL-20260627-COLL-RICH-LIVEQ4","2026-06-27","AFL","Collingwood Magpies vs Richmond Tigers","AFL Round 16 live re-rank","AFL","2026 AFL Laws / regular season","Full game four quarters","Magpies -38.5 Tigers +38.5 total 165.5","3","Richmond Tigers +38.5","40-49","0.42","Q4 7:00 Richmond still inside by 2.5 points","+38.5 live but fragile","+38.5","Collingwood 106 Richmond 72; total 178; margin 34","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN AFL summary API final; synced from v3 settlement addendum","ESPN quarter splits","Earlier top pick now downgraded after Collingwood surge. FINAL SYNC: Richmond covered, losing by 34.","Live margin near line","Q4 live","SOURCE UNKNOWN","FALSE","","settled/synced","SOURCE UNAVAILABLE","AFLUA PDF route 403","No officials tendency applied","4","none","MCG dry cold","No new team news","Richmond still within line","High spread volatility","Cover needs late trade/stall"
"AFL-20260627-COLL-RICH-LIVEQ4","2026-06-27","AFL","Collingwood Magpies vs Richmond Tigers","AFL Round 16 live re-rank","AFL","2026 AFL Laws / regular season","Full game four quarters","Magpies -38.5 Tigers +38.5 total 165.5","4","Combined Total Under 165.5","30-39","0.32","Q4 7:00 total 144; only 21-point cushion left","Under needs late scoring stall","Under 165.5","Collingwood 106 Richmond 72; total 178; margin 34","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN AFL summary API final; synced from v3 settlement addendum","ESPN quarter splits","Under now bottom after live total reached 144. FINAL SYNC: Under lost at 178.","Live state over","Q4 live","SOURCE UNKNOWN","FALSE","","settled/synced","SOURCE UNAVAILABLE","AFLUA PDF route 403","No officials tendency applied","4","none","MCG dry cold","No new team news","Needs late stall","Medium live volatility","One quick goal sequence kills under"
"AFL-20260627-COLL-RICH-SETTLEDQ4","2026-06-27","AFL","Collingwood Magpies vs Richmond Tigers","AFL Round 16 final re-rank settlement","AFL","2026 AFL Laws / regular season","Full game four quarters","Magpies -38.5 Tigers +38.5 total 165.5","1","Combined Total Over 165.5","60-69","0.68","Q4 7:00 total 144; needed 22+ more points","Live total 166-178","Over 165.5","Collingwood 106 Richmond 72; total 178; margin 34","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN AFL summary API","ESPN quarter splits","Live over re-rank won.","Live state over","Q4 live","S4 settlement signal","FALSE","","confirmed/refuted by final","SOURCE UNAVAILABLE","AFLUA PDF route 403","No officials tendency applied","4","none","MCG dry cold","No new team news","Live total arithmetic","Medium live volatility","Total and spread must be separated"
"AFL-20260627-COLL-RICH-SETTLEDQ4","2026-06-27","AFL","Collingwood Magpies vs Richmond Tigers","AFL Round 16 final re-rank settlement","AFL","2026 AFL Laws / regular season","Full game four quarters","Magpies -38.5 Tigers +38.5 total 165.5","2","Collingwood Magpies -38.5","50-59","0.58","Q4 7:00 margin Collingwood by 36; needed +3 margin from state","Collingwood margin 39-48","-38.5","Collingwood by 34","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","ESPN AFL summary API","ESPN quarter splits","Favourite cover missed after Richmond 24-point Q4.","Live spread over-ranked","Q4 live","S4 settlement signal","FALSE","","refuted","SOURCE UNAVAILABLE","AFLUA PDF route 403","No officials tendency applied","4","none","MCG dry cold","No new team news","Margin near line remained fragile","High spread volatility","Do not treat near-line cover as safe"
"AFL-20260627-COLL-RICH-SETTLEDQ4","2026-06-27","AFL","Collingwood Magpies vs Richmond Tigers","AFL Round 16 final re-rank settlement","AFL","2026 AFL Laws / regular season","Full game four quarters","Magpies -38.5 Tigers +38.5 total 165.5","3","Richmond Tigers +38.5","40-49","0.42","Q4 7:00 Richmond still inside by 2.5 points","+38.5 live but fragile","+38.5","Richmond covered; lost by 34","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN AFL summary API","ESPN quarter splits","Richmond cushion won despite Q2 collapse.","Live cushion under-ranked","Q4 live","S4 settlement signal","FALSE","","confirmed","SOURCE UNAVAILABLE","AFLUA PDF route 403","No officials tendency applied","4","none","MCG dry cold","No new team news","Richmond late response","High spread volatility","Keep dog adjacent when margin near line"
"AFL-20260627-COLL-RICH-SETTLEDQ4","2026-06-27","AFL","Collingwood Magpies vs Richmond Tigers","AFL Round 16 final re-rank settlement","AFL","2026 AFL Laws / regular season","Full game four quarters","Magpies -38.5 Tigers +38.5 total 165.5","4","Combined Total Under 165.5","30-39","0.32","Q4 7:00 total 144; only 21-point cushion left","Under needed late scoring stall","Under 165.5","Total 178","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN AFL summary API","ESPN quarter splits","Bottom under lost as intended.","Live state over","Q4 live","S4 settlement signal","FALSE","","refuted","SOURCE UNAVAILABLE","AFLUA PDF route 403","No officials tendency applied","4","none","MCG dry cold","No new team news","Late scoring killed under","Medium live volatility","Good bottom slot"
"CRIC-WT20WC-20260627-PAKW-NEDW","2026-06-27","Cricket/WT20I","Pakistan Women vs Netherlands Women","ICC Women's T20 World Cup 2026 Group A","ICC","ICC WT20I playing conditions","20-over Pakistan first innings; DLS sensitive; PP settles if six overs complete","Pakistan innings 158.5 and PP 45.5","1","Pakistan 1st innings 20 overs Under 158.5","50-59","0.56","Pakistan 418/80 group scoring; Netherlands 777/79.1 conceded but mostly elite attacks","Pakistan 145-157","Under 158.5","Pakistan 126/6","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN structured summary API","ESPN matchnotes powerplay","Top pick won; Pakistan ceiling overstated but under direction right.","Pakistan weak baseline vs NED leakage","Tournament group","SOURCE UNKNOWN","FALSE","","confirmed","TRUE","Klaaste/Rathi; Polosak TV; Pereira referee","No quantified scoring impact","3","Actual pitch report partial; press quote missing","Bristol warm dry","Squad XI confirmed via Cricbuzz","Good batting surface plus seam movement","High WT20I phase volatility","Non-elite side stayed under 159"
"CRIC-WT20WC-20260627-PAKW-NEDW","2026-06-27","Cricket/WT20I","Pakistan Women vs Netherlands Women","ICC Women's T20 World Cup 2026 Group A","ICC","ICC WT20I playing conditions","20-over Pakistan first innings; DLS sensitive; PP settles if six overs complete","Pakistan innings 158.5 and PP 45.5","2","Pakistan 1st innings 6 overs Under 45.5","50-59","0.54","Pakistan top order not elite; seam movement note; PP band 38-47","Pakistan PP 38-47","Under 45.5","Pakistan PP 34/1","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN structured summary API","ESPN matchnotes powerplay","Powerplay under won; exact complement lost.","Top-order caution","Tournament plus XI","SOURCE UNKNOWN","FALSE","","confirmed","TRUE","Klaaste/Rathi; Polosak TV; Pereira referee","No quantified scoring impact","3","Actual pitch report partial; press quote missing","Bristol warm dry","Muneeba/Feroza/Ayesha top order","Seam movement/new ball","High PP volatility","Early run-rate stayed below line"
"CRIC-WT20WC-20260627-PAKW-NEDW","2026-06-27","Cricket/WT20I","Pakistan Women vs Netherlands Women","ICC Women's T20 World Cup 2026 Group A","ICC","ICC WT20I playing conditions","20-over Pakistan first innings; DLS sensitive; PP settles if six overs complete","Pakistan innings 158.5 and PP 45.5","3","Pakistan 1st innings 6 overs Over 45.5","40-49","0.46","Modest PP line; Netherlands leaked to elite attacks","Pakistan PP 38-47","Over 45.5","Pakistan PP 34/1","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN structured summary API","ESPN matchnotes powerplay","Inside-band PP over was live but lost.","Netherlands bowling leakage","Tournament plus XI","SOURCE UNKNOWN","FALSE","","refuted","TRUE","Klaaste/Rathi; Polosak TV; Pereira referee","No quantified scoring impact","3","Actual pitch report partial; press quote missing","Bristol warm dry","Muneeba/Fatima ceiling later","Field restrictions help boundary burst","High PP volatility","Good bottom-half complement"
"CRIC-WT20WC-20260627-PAKW-NEDW","2026-06-27","Cricket/WT20I","Pakistan Women vs Netherlands Women","ICC Women's T20 World Cup 2026 Group A","ICC","ICC WT20I playing conditions","20-over Pakistan first innings; DLS sensitive; PP settles if six overs complete","Pakistan innings 158.5 and PP 45.5","4","Pakistan 1st innings 20 overs Over 158.5","40-49","0.44","Needs Pakistan to outperform group baseline by about 55 runs","Pakistan 145-157 with 165+ tail","Over 158.5","Pakistan 126/6","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN structured summary API","Cricbuzz final commentary","Full over correctly bottomed.","Pakistan ceiling vs baseline","Tournament group","SOURCE UNKNOWN","FALSE","","refuted","TRUE","Klaaste/Rathi; Polosak TV; Pereira referee","No quantified scoring impact","3","Actual pitch report partial; press quote missing","Bristol warm dry","Fatima Sana SR 154.34 ceiling","Netherlands weak attack","High innings volatility","159 too high for Pakistan-tier batting"
"CRIC-WT20WC-20260627-WIW-IREW","2026-06-27","Cricket/WT20I","West Indies Women vs Ireland Women","ICC Women's T20 World Cup 2026 Group B","ICC","ICC WT20I playing conditions","20-over West Indies first innings; DLS sensitive; PP settles if six overs complete","West Indies innings 158.5 and PP 45.5","1","West Indies 1st innings 6 overs Over 45.5","50-59","0.56","Actual Cricbuzz pitch report called excellent batting track; 59m short square boundary; Qiana Joseph back","West Indies PP 43-51","Over 45.5","West Indies PP 40/2","L","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","ESPN structured summary API","ESPN/Cricbuzz live score","Top live phase miss; batting pitch did not overcome early wickets/slow scoring.","Batting track plus short boundary","Toss-confirmed pre-start","ACTUAL PITCH REPORT","FALSE","","refuted","TRUE","Polosak/Jakir; Rathi TV; Pereira referee","No quantified scoring impact","3","Excellent batting track but dry/overhead caution","Bristol warm dry windy","Qiana in Taylor in XI","Field restrictions and boundary route","High PP volatility","Live 40/2 flips full total toward under"
"CRIC-WT20WC-20260627-WIW-IREW","2026-06-27","Cricket/WT20I","West Indies Women vs Ireland Women","ICC Women's T20 World Cup 2026 Group B","ICC","ICC WT20I playing conditions","20-over West Indies first innings; DLS sensitive; PP settles if six overs complete","West Indies innings 158.5 and PP 45.5","2","West Indies 1st innings 20 overs Over 158.5","50-59","0.53","Excellent batting track; WI batting depth; Ireland 554/73 conceded in group","West Indies 152-166","Over 158.5","West Indies 128/7","L","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","ESPN structured summary API","ESPN matchnotes","Full over lost badly; pitch phrase overweighted.","Pitch plus batting depth","Tournament group","SOURCE KNOWN","FALSE","","refuted","TRUE","Polosak/Jakir; Rathi TV; Pereira referee","No quantified scoring impact","3","Excellent batting track with 59m square side but dry/green caveats","Bristol dry 0mm rain","Matthews Campbelle Taylor Dottin Henry","Death acceleration path failed","High innings volatility","Same-day low PP evidence should have topped under"
"CRIC-WT20WC-20260627-WIW-IREW","2026-06-27","Cricket/WT20I","West Indies Women vs Ireland Women","ICC Women's T20 World Cup 2026 Group B","ICC","ICC WT20I playing conditions","20-over West Indies first innings; DLS sensitive; PP settles if six overs complete","West Indies innings 158.5 and PP 45.5","3","West Indies 1st innings 20 overs Under 158.5","40-49","0.47","WI group scoring 563/76; recent 153/6 vs Scotland and 141/8 vs Ireland warn against over-stacking","West Indies 152-166","Under 158.5","West Indies 128/7","W","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","ESPN structured summary API","ESPN matchnotes","Under won and was under-ranked.","WI scoring baseline","Tournament plus H2H","SOURCE KNOWN","FALSE","","confirmed","TRUE","Polosak/Jakir; Rathi TV; Pereira referee","No quantified scoring impact","3","Dry excellent surface but can start slow","Bristol warm dry","Ireland extra seamer Jane Maguire","Prendergast wicket route","High innings volatility","Correct side after live 40/2"
"CRIC-WT20WC-20260627-WIW-IREW","2026-06-27","Cricket/WT20I","West Indies Women vs Ireland Women","ICC Women's T20 World Cup 2026 Group B","ICC","ICC WT20I playing conditions","20-over West Indies first innings; DLS sensitive; PP settles if six overs complete","West Indies innings 158.5 and PP 45.5","4","West Indies 1st innings 6 overs Under 45.5","40-49","0.44","WI had 33-run PP vs Scotland; Ireland added Jane Maguire as extra seamer; Orla Prendergast 12 wickets","West Indies PP 43-51","Under 45.5","West Indies PP 40/2","W","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","ESPN structured summary API","ESPN/Cricbuzz live score","Bottom PP under won; live score overrode batting pitch.","WI slow-start history","Tournament plus XI","SOURCE KNOWN","FALSE","","confirmed","TRUE","Polosak/Jakir; Rathi TV; Pereira referee","No quantified scoring impact","3","Excellent batting track caps under confidence","Bristol windy dry","Jane Maguire in for extra seam","New-ball wicket route","High PP volatility","Early wickets produced under"
"CRIC-WT20WC-20260628-ENGW-NZW","2026-06-28","Cricket/WT20I","England Women vs New Zealand Women","ICC Women's T20 World Cup 2026 Group B","ICC","ICC WT20I playing conditions","20-over New Zealand first innings; DLS sensitive; PP settles if six overs complete","New Zealand innings 153.5 and PP 42.5","1","New Zealand 1st innings 20 overs Over 153.5","50-59","0.55","Oval pitch report said good surface/ball comes on and NZ need 170-180; Devine in XI","NZ 151-164 with 170+ tail","Over 153.5","New Zealand 163/6","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN structured summary API","ESPN matchnotes","Top pick won narrowly; pitch report direction right but 170-180 not reached.","Oval high-par pitch","Toss-confirmed pre-start","ACTUAL PITCH REPORT","FALSE","","confirmed","TRUE","Venugopalan/Williams; Imtiaz TV; Lakshmi referee","No quantified scoring impact","4","Green tinge and stump-height carry capped ceiling","Oval warm dry 30C","Devine Kerr Green active","Good surface plus scoreboard pressure","High WT20I innings volatility","163 in projection band"
"CRIC-WT20WC-20260628-ENGW-NZW","2026-06-28","Cricket/WT20I","England Women vs New Zealand Women","ICC Women's T20 World Cup 2026 Group B","ICC","ICC WT20I playing conditions","20-over New Zealand first innings; DLS sensitive; PP settles if six overs complete","New Zealand innings 153.5 and PP 42.5","2","New Zealand 1st innings 6 overs Over 42.5","50-59","0.52","Modest PP line on Oval surface; NZ prior PP 49 vs WI but 38/31 in other references","NZ PP 40-46","Over 42.5","New Zealand PP 44/0","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN structured summary API","ESPN matchnotes","PP over won by 1.5; exact complement rightly adjacent.","Good surface plus field restrictions","Tournament phase","SOURCE KNOWN","FALSE","","confirmed","TRUE","Venugopalan/Williams; Imtiaz TV; Lakshmi referee","No quantified scoring impact","4","Green tinge/carry did not create early wicket","Oval warm dry","Gaze Kerr Sharp Devine top four","Boundary route but wicket risk","High PP volatility","43+ with no wickets"
