file,line,date,sport,match,market_group,ranked_picks,result,card_outcome,parsed_wins,parsed_losses,cell_count
PREDICTION_RESULTS_LOG_v3.md,162,2026-06-20,Soccer/FIFA World Cup Group D,"TÃ¼rkiye vs Paraguay @ San Francisco Bay Area Stadium / Levi's Stadium, Santa Clara (Jun 19 20:00 PDT = Jun 20 13:00 AEST; cutoff 07:58-08:05 AEST, pregame with teams posted by Guardian)","User-listed goals markets: 1H Over/Under 0.5 and full-game Over 2.5, with Over 2.5 duplicated in the request; duplicate treated as non-distinct and Under 2.5 added as logical complement for a four-slot ranking. Regulation 90+stoppage only.","1. Combined 1H Goals Over 0.5 (~60%); 2. Combined Total Goals Over 2.5 (~53%); 3. Combined Total Goals Under 2.5 (~47%, added complement because request duplicated Over 2.5); 4. Combined 1H Goals Under 0.5 (~40%, least likely listed/complement outcome); potential winner: TÃ¼rkiye lean, three-way approx TÃ¼rkiye 42% / Draw 29% / Paraguay 29%, main scores 2-1, 1-1, 1-2","SETTLED FINAL: Paraguay 1, TÃ¼rkiye 0. Halftime Paraguay 1-0; Matias Galarza scored in the 2nd minute and Miguel Almiron was sent off at 45+3. Full-game total 1.","Listed 2-2, no top/bottom penalty: #1 1H Over 0.5 WON; #2 Over 2.5 LOST; #3 Under 2.5 WON; #4 1H Under 0.5 LOST. Potential winner TÃ¼rkiye LOST.",2,2,8
PREDICTION_RESULTS_LOG_v3.md,164,2026-06-20,Basketball/New Zealand NBL Regular Season,"Auckland Tuatara vs Hawke's Bay Hawks @ Eventfinda Stadium, Auckland (Jun 20 16:00 NZST = Jun 20 14:00 AEST; cutoff 14:06 AEST, start-window/live-score unavailable from opened pages)","User-listed full-game spread and total plus first-half total: Tuatara -15.5, Hawks +15.5, Over/Under 184.5, 1H Over/Under 92.5. FIBA-style domestic basketball, 10-minute quarters; full-game spread/total include overtime unless competition/market states otherwise; 1H markets grade after two quarters.","1. Auckland Tuatara -15.5 (~56%, best but below hard 60%); 2. Combined Total Under 184.5 (~53%); 3. Combined 1st Half Total Under 92.5 (~51%, near coinflip); 4. Combined 1st Half Total Over 92.5 (~49%, near coinflip); 5. Combined Total Over 184.5 (~47%); 6. Hawke's Bay Hawks +15.5 (~44%, lowest-ranked but live backdoor); potential winner: Auckland Tuatara, projected about 97-82 / 98-84","SETTLED FINAL: Auckland Tuatara 85, Hawke's Bay Hawks 74. Sofascore quarter path: Auckland 17-30-20-18; Hawks 14-25-22-13. First half 86; full total 159; Auckland won by 11.",Listed 3-3 with top-pick miss and bottom-pick win penalty: #1 Auckland -15.5 LOST; #2 Under 184.5 WON; #3 1H Under 92.5 WON; #4 1H Over 92.5 LOST; #5 Over 184.5 LOST; #6 Hawks +15.5 WON. Potential winner Auckland WON.,3,3,8
PREDICTION_RESULTS_LOG_v3.md,166,2026-06-20,Baseball/NPB Pacific League,"Saitama Seibu Lions @ ORIX Buffaloes, Kyocera Dome Osaka (Jun 20 14:00 JST = Jun 20 15:00 AEST; cutoff 14:54 AEST, pregame)","User-listed NPB full-game run line and total: Buffaloes +1.5, Lions +0.5 / Lions win-or-tie/avoid loss, Over/Under 6.5. NPB regular season, extra innings/tie convention sensitive; official NPB final controls.","1. Buffaloes +1.5 (~63%); 2. Lions +0.5 / Lions avoid loss (~57%); 3. Combined Total Under 6.5 runs (~52%, low-edge); 4. Combined Total Over 6.5 runs (~48%, forced bottom and very live); potential winner: Seibu Lions narrowly, about 3-2 / 4-3, with Orix +1.5 protected","SETTLED FINAL: Saitama Seibu Lions 4, ORIX Buffaloes 0. Sofascore line: Seibu 1-1-0-0-2-0-0-0-0; Orix 0-0-0-0-0-0-0-0-0. Total 4.",Listed 2-2 with top-pick miss: #1 Buffaloes +1.5 LOST; #2 Lions +0.5 / avoid loss WON; #3 Under 6.5 WON; #4 Over 6.5 LOST. Potential winner Seibu WON. No bottom-pick penalty.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,168,2026-06-20,AFL Round 15,"GWS Giants vs Carlton @ ENGIE Stadium, Sydney Olympic Park (Jun 20 16:15 AEST; cutoff 16:03 AEST, pre-bounce with teams posted)","User-listed full-game handicap and total: Giants -21.5, Carlton +21.5, Over/Under 184.5; AFL men home-and-away season, four quarters, official final controls","1. Carlton +21.5 (~60%); 2. Combined Total Under 184.5 Points (~55%); 3. Combined Total Over 184.5 Points (~45%, forced complement); 4. Giants -21.5 (~40%, least likely listed but not impossible); potential winner: GWS Giants","SETTLED FINAL: Carlton 88, GWS Giants 65. Carlton won by 23; combined total 153. Final confirmed by AFL/ESPN/Fox final-score sources after earlier live feeds were stale.",Listed 2-2 with top-half sweep and no bottom penalty: #1 Carlton +21.5 WON; #2 Under 184.5 WON; #3 Over 184.5 LOST; #4 Giants -21.5 LOST. Potential winner GWS LOST.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,170,2026-06-20,Basketball/New Zealand NBL Regular Season,"Otago Nuggets vs Taranaki Airs @ Edgar Centre, Dunedin (Jun 20 18:30 NZST = Jun 20 16:30 AEST; cutoff 17:32 AEST, start-window/live-state)","User-listed spread, full-game total and first-half total: Nuggets -4.5, Airs +4.5, Over/Under 173.5, 1H Over/Under 86.5; NZNBL/FIBA-style domestic basketball, 10-minute quarters","1. Airs +4.5 (~61%); 2. Combined 1st Half Total Under 86.5 (~58%); 3. Combined Total Under 173.5 (~54%); 4. Nuggets -4.5 (~39%, least likely selected/fade); potential winner: Taranaki Airs narrow lean","SETTLED FINAL: Otago Nuggets 91, Taranaki Airs 87. Quarter/half path from accessible final sources: Q1 29-20, halftime 49-40, full total 178.","Listed 1-3, no bottom penalty: #1 Airs +4.5 WON; #2 1H Under 86.5 LOST; #3 Full Under 173.5 LOST; #4 Nuggets -4.5 LOST. Potential winner Taranaki LOST.",1,3,8
PREDICTION_RESULTS_LOG_v3.md,172,2026-06-20,Cricket/Afghanistan tour of India 2026,"Afghanistan vs India, 3rd ODI @ MA Chidambaram Stadium, Chennai (Jun 20 13:30 IST = Jun 20 18:00 AEST; cutoff 17:55 AEST, toss/XIs confirmed pre-start)","User-listed Afghanistan 1st-innings full 50-over total 276.5 and first-5-over total 25.5; ODI, Afghanistan batted first after winning toss; DLS/weather-shortened states sensitive","1. Afghanistan 1st innings 5 overs Over 25.5 runs (~59%); 2. Afghanistan 1st innings 50 overs Over 276.5 runs (~54%); 3. Afghanistan 1st innings 50 overs Under 276.5 runs (~46%, live complement); 4. Afghanistan 1st innings 5 overs Under 25.5 runs (~41%, least likely but live); potential winner: India","CLOSED FINAL: Afghanistan 218 all out in 44.2 overs; India 224/1 in 28.4 overs. India won by 9 wickets. Afghanistan powerplay was 37/4 after 10 overs; fall of wickets 5/1, 26/2, 28/3, 36/4. Exact 5.0-over score remains unavailable after a renewed Cricbuzz over-by-over/full-commentary check on June 23.","CLOSED PARTIAL GRADE: #2 Afghanistan 50-over Over 276.5 LOST; #3 Afghanistan 50-over Under 276.5 WON; potential winner India WON. #1 first-5 Over 25.5 and #4 first-5 Under 25.5 are CLOSED UNGRADED/SOURCE UNAVAILABLE, not pending, because no opened source exposed the exact 5.0-over score.",,,8
PREDICTION_RESULTS_LOG_v3.md,174,2026-06-20,Cricket/ICC Women's T20 World Cup Group A,"Australia Women vs Netherlands Women @ The Rose Bowl, Southampton (Jun 20 10:30 BST = Jun 20 19:30 AEST; cutoff 19:19 AEST, toss/XIs confirmed pre-start; innings settlement checked 21:12 AEST; final checked 23:17 AEST)","User-listed Australia 1st-innings 20-over total 197.5 and first-six/powerplay total 56.5; WT20I, Australia batting first after Netherlands chose to field, DLS/reduced-overs sensitive","1. Australia 1st innings 20 overs Under 197.5 runs (~61%); 2. Australia 1st innings 6 overs Over 56.5 runs (~54%); 3. Australia 1st innings 6 overs Under 56.5 runs (~46%, live complement); 4. Australia 1st innings 20 overs Over 197.5 runs (~39%, least likely listed outcome but not impossible); potential winner: Australia Women","SETTLED FINAL: Australia Women 219/6 (20), Netherlands Women 121/3 (20); Australia won by 98 runs. Cricbuzz powerplay table: Australia mandatory PP 61 runs (0.1-6.0). Key Australia score path: 50/1 at 4.4, 51/2 at 5.1, 152/3 at 14.2, 201/5 at 18.2; Beth Mooney 74 retired hurt, Ash Gardner 58, Georgia Wareham 41.",Listed innings legs 2-2 with top-pick miss and bottom-pick win penalty: #1 Australia 20-over Under 197.5 LOST; #2 Australia PP Over 56.5 WON; #3 Australia PP Under 56.5 LOST; #4 Australia 20-over Over 197.5 WON. Potential winner Australia WON.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,176,2026-06-20,Cricket/ICC Women's T20 World Cup Group A,"Pakistan Women vs Bangladesh Women @ The Rose Bowl / Utilita Bowl, Southampton (Jun 20 14:30 BST = Jun 20 23:30 AEST; cutoff 23:17 AEST; final checked Jun 21)","User-listed Bangladesh innings 20-over total 133.5 and first-six/powerplay total 38.5; WT20I, Bangladesh innings markets assumed for Bangladesh batting innings; DLS/reduced-overs sensitive","1. Bangladesh 1st innings 20 overs Under 133.5 runs (~56%); 2. Bangladesh 1st innings 6 overs Under 38.5 runs (~52%); 3. Bangladesh 1st innings 6 overs Over 38.5 runs (~48%, complement); 4. Bangladesh 1st innings 20 overs Over 133.5 runs (~44%, least likely but live); potential winner: Pakistan Women narrow lean","SETTLED FINAL: Bangladesh Women 123/6 (20), Pakistan Women 100/8 (20). Bangladesh won by 23 runs. Bangladesh mandatory powerplay 23 runs; innings path included 13/3 after 4.3 and 92/6 after 17.2.",Listed innings legs 4-0 and full card top-half correct: #1 Bangladesh 20-over Under 133.5 WON; #2 Bangladesh PP Under 38.5 WON; #3 Bangladesh PP Over 38.5 LOST; #4 Bangladesh 20-over Over 133.5 LOST. Potential winner Pakistan LOST.,4,0,8
PREDICTION_RESULTS_LOG_v3.md,178,2026-06-21,Soccer/FIFA World Cup Group F,"Netherlands vs Sweden @ Houston Stadium / NRG Stadium, Houston (Jun 20 12:00 CDT = Jun 21 03:00 AEST; cutoff 02:48 AEST, confirmed/posted lineups pre-kickoff)",User-listed goals markets: 1H Over/Under 0.5 and duplicated full-game Over 2.5; duplicate treated as non-distinct and Under 2.5 added as complement. Regulation 90+stoppage only,"1. Combined 1H Goals Over 0.5 (~62%); 2. Combined Total Goals Over 2.5 (~57%); 3. Combined Total Goals Under 2.5 (~43%, added complement); 4. Combined 1H Goals Under 0.5 (~38%, least likely); potential winner: Netherlands narrow lean","SETTLED FINAL: Netherlands 5, Sweden 1. Halftime Netherlands 2-0 after Brobbey goals in the 5th and 17th minutes; second-half goals took the match well over 2.5.",Listed 2-2 with top-half sweep and no bottom penalty: #1 1H Over 0.5 WON; #2 Full Over 2.5 WON; #3 Full Under 2.5 LOST; #4 1H Under 0.5 LOST. Potential winner Netherlands WON.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,180,2026-06-21,WNBA Regular Season,"Indiana Fever @ Atlanta Dream, State Farm Arena, Atlanta (Jun 20 13:00 EDT = Jun 21 03:00 AEST; cutoff 03:00 AEST; final checked Jun 21)","User-listed full-game spread, full-game total and 1H total: Fever -5.5, Dream +5.5, Over/Under 175.5, 1H Over/Under 89.5. WNBA 4x10-minute quarters; full-game spread/total include OT unless stated; 1H total is Q1+Q2","1. Atlanta Dream +5.5 (~68%); 2. Combined Total Over 175.5 points (~55%); 3. Combined 1st Half Total Over 89.5 points (~52%); 4. Indiana Fever -5.5 (~32%, least likely listed/fade); potential winner: Atlanta Dream narrow lean","SETTLED FINAL: Atlanta Dream 113, Indiana Fever 96. Quarter splits: ATL 30-26-28-29; IND 37-22-15-22. First half total 115; full total 209. Atlanta shot 50%, had 25 assists, 10 steals and 20 fast-break points; Indiana committed 19 turnovers.","Listed 4-0, no penalty: #1 Dream +5.5 WON; #2 Full Over 175.5 WON; #3 1H Over 89.5 WON; #4 Fever -5.5 LOST. Potential winner Atlanta WON.",4,0,8
PREDICTION_RESULTS_LOG_v3.md,182,2026-06-21,Cricket/ICC Women's T20 World Cup Group B,"England Women vs Scotland Women @ Headingley, Leeds (Jun 20 18:30 BST = Jun 21 03:30 AEST; cutoff 03:29 AEST, toss/XIs confirmed pre-start; final checked Jun 21)","User-listed England 1st-innings 20-over Over 184.5, England 1st-innings 20-over Under 84.5, England first-six/powerplay Over/Under 51.5; WT20I, England batted first after Scotland chose to field; DLS/reduced-overs sensitive","1. England 1st innings 6 overs Under 51.5 runs (~57%); 2. England 1st innings 20 overs Over 184.5 runs (~46%); 3. England 1st innings 6 overs Over 51.5 runs (~43%, live but below under); 4. England 1st innings 20 overs Under 84.5 runs (~8%, true collapse/shortened-innings tail); potential winner: England Women","SETTLED FINAL: England Women 200/5 (20), Scotland Women 162/7 (20). England won by 38 runs. England mandatory powerplay was 51 runs; key scoring came from Dunkley 57, Capsey 40, Kemp 39* off 16 and Gibson 30* off 11.",Listed 2-2 with intended bottom fades losing and potential winner correct: #1 England PP Under 51.5 WON by 0.5; #2 England 20-over Over 184.5 WON; #3 England PP Over 51.5 LOST; #4 England 20-over Under 84.5 LOST. Potential winner England WON.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,184,2026-06-21,MLB Regular Season,"Toronto Blue Jays @ Chicago Cubs, Wrigley Field (Jun 20 13:20 CDT = Jun 21 04:20 AEST; cutoff/warmup 04:09 AEST, MLB official feed)","User-listed full-game run line and total: Blue Jays +1.5, Cubs +0.5 / Cubs win required, Over/Under 9.5. MLB regular season; full game including extra innings; official MLB final controls settlement.","1. Blue Jays +1.5 (~59%); 2. Cubs +0.5 / Cubs to win (~57%); 3. Combined Total Over 9.5 runs (~53%); 4. Combined Total Under 9.5 runs (~47%, least likely but live); potential winner: Chicago Cubs narrowly","SETTLED FINAL: Toronto Blue Jays 8, Chicago Cubs 6. Inning path: TOR 0-0-0-0-0-0-3-5-0; CHC 0-3-0-0-0-2-0-1-0. Total 14. Scoring included Shaw 3-run HR, Crow-Armstrong 2-run HR, Varsho 3-run HR and Okamoto 3-run HR; Jeff Hoffman win, Jacob Webb loss, Louis Varland save.","Listed 2-2, no bottom penalty: #1 Blue Jays +1.5 WON; #2 Cubs +0.5 / Cubs to win LOST; #3 Over 9.5 WON; #4 Under 9.5 LOST. Potential winner Cubs LOST.",2,2,8
PREDICTION_RESULTS_LOG_v3.md,186,2026-06-21,AFL Round 15,"St Kilda vs Western Bulldogs @ Marvel Stadium, Docklands (Jun 21 15:15 AEST; cutoff 15:17 AEST start-window, public ABC/Fox pages still pre-game/starting state; settlement checked later Jun 21)","User-listed full-game handicap and total: St Kilda -2.5, Western Bulldogs +2.5, Over/Under 182.5. AFL men's home-and-away season, four quarters, official AFL final controls settlement.","1. Combined Total Under 182.5 Points (~55%); 2. St Kilda -2.5 (~53%); 3. Western Bulldogs +2.5 (~47%); 4. Combined Total Over 182.5 Points (~45%, least likely but live); potential winner: St Kilda narrowly, about 91-86 / 90-84","SETTLED FINAL: Western Bulldogs 83, St Kilda 61. ABC final score centre showed St Kilda 61, Western Bulldogs 83; total 144, Bulldogs by 22. ESPN live/final-adjacent feed showed Bulldogs control late in Q4 and team stats around STK 49 inside-50s to WB 42, clearances STK 35 to WB 38.","Listed 2-2, no bottom penalty: #1 Under 182.5 WON; #2 St Kilda -2.5 LOST; #3 Western Bulldogs +2.5 WON; #4 Over 182.5 LOST. Potential winner St Kilda LOST.",2,2,8
PREDICTION_RESULTS_LOG_v3.md,188,2026-06-21,Cricket/Australia tour of Bangladesh 2026,"Bangladesh vs Australia, 3rd T20I @ Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram (Jun 21 14:00 local; toss/XIs confirmed, Bangladesh chose to bat)","Corrected user-listed Bangladesh first-innings 20-over total 168.5 and first-six/powerplay total 50.5. Men's T20I, DLS/reduced-overs sensitive.","1. Bangladesh 1st innings 6 overs Over 50.5 runs (~58% pregame; should have flipped after live 7/2 start); 2. Bangladesh 1st innings 20 overs Over 168.5 runs (~56% pregame); 3. Bangladesh 1st innings 20 overs Under 168.5 runs (~44% pregame); 4. Bangladesh 1st innings 6 overs Under 50.5 runs (~42% pregame, but live rain/moisture signal made this much stronger); potential winner: Australia","SETTLED FINAL: Bangladesh 109/8 (20), Australia 112/3 (11.0); Australia won by 7 wickets and swept series 3-0. ESPNcricinfo/Hindustan Times score flow: Bangladesh mandatory powerplay 22/3; drinks 42/5 at 10.0; Towhid Hridoy 61*; Australia powerplay 54/1.",Listed 2-2 with top-pick miss and bottom-pick win penalty: #1 Bangladesh PP Over 50.5 LOST; #2 Bangladesh 20-over Over 168.5 LOST; #3 Bangladesh 20-over Under 168.5 WON; #4 Bangladesh PP Under 50.5 WON. Potential winner Australia WON.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,190,2026-06-21,Baseball/KBO Regular Season,"KIA Tigers @ KT Wiz, Suwon KT Wiz Park (Jun 21 17:00 KST = Jun 21 18:00 AEST; cutoff start-window/pre-first reliable live state)","User-listed full-game run line, moneyline and total: Tigers +1.5, Wiz ML, Over/Under 10.5. KBO regular season; official final controls, with tie/extra-inning and rain-shortened/no-game rules relevant.","1. Combined Total Over 10.5 runs (~57%, best but capped by KBO #4-leak discipline); 2. Tigers +1.5 (~56%, broad path through KIA win or one-run KT win); 3. KT Wiz ML (~55%, likely winner but narrower than KIA cushion); 4. Combined Total Under 10.5 runs (~43%, least likely but not structural/fade certainty); potential winner: KT Wiz, about 7-6 / 6-5","SETTLED FINAL: KIA Tigers 11, KT Wiz 5 at Suwon KT Wiz Park. MyKBO line: KIA 0-1-0-0-1-0-5-4-0 = 11 runs, 20 hits, 0 errors; KT 2-1-1-0-1-0-0-0-0 = 5 runs, 7 hits, 2 errors. KIA won; total 16.","Listed 3-1, no bottom penalty: #1 Over 10.5 WON; #2 Tigers +1.5 WON; #3 KT Wiz ML LOST; #4 Under 10.5 LOST. Potential winner KT Wiz LOST.",3,1,8
PREDICTION_RESULTS_LOG_v3.md,192,2026-06-21,Cricket/ICC Women's T20 World Cup Group B,"West Indies Women vs Sri Lanka Women @ County Ground, Bristol (Jun 21 10:30 BST = Jun 21 19:30 AEST; toss/XIs confirmed, West Indies chose to bowl)","User-listed Sri Lanka first-innings full 20-over total 149.5 and first-six/powerplay total 42.5; WT20I, DLS/reduced-overs sensitive.","1. Sri Lanka 1st innings 20 overs Under 149.5 runs (~55%); 2. Sri Lanka 1st innings 6 overs Under 42.5 runs (~53%); 3. Sri Lanka 1st innings 6 overs Over 42.5 runs (~47%, live complement); 4. Sri Lanka 1st innings 20 overs Over 149.5 runs (~45%, least likely but not impossible on a batting-friendly day); potential winner: West Indies Women","SETTLED FINAL: Sri Lanka Women 98 all out in 19.4 overs; mandatory powerplay 23. West Indies Women 99/5 in 16.1 overs, won by 5 wickets. Sri Lanka wickets fell 2/1, 9/2, 9/3 and 23/4 by 5.5; Hayley Matthews 4-0-15-3, Karishma Ramharack 2.4-0-15-2, Ashmini Munisar 4-0-16-1.","Listed 4-0, no penalty: #1 SL 20-over Under 149.5 WON; #2 SL PP Under 42.5 WON; #3 SL PP Over 42.5 LOST; #4 SL 20-over Over 149.5 LOST. Potential winner West Indies WON.",4,0,8
PREDICTION_RESULTS_LOG_v3.md,194,2026-06-21,Cricket/ICC Women's T20 World Cup Group A,"South Africa Women vs India Women @ Emirates Old Trafford, Manchester (Jun 21 14:30 BST = Jun 21 23:30 AEST; toss/XIs confirmed, India chose to bat)","User-listed India first-innings full 20-over total 165.5 and first-six/powerplay total 45.5; WT20I, DLS/reduced-overs sensitive.","1. India 1st innings 20 overs Over 165.5 runs (~58%); 2. India 1st innings 6 overs Over 45.5 runs (~55%); 3. India 1st innings 6 overs Under 45.5 runs (~45%, live complement vs SA new ball); 4. India 1st innings 20 overs Under 165.5 runs (~42%, least likely but not impossible); potential winner: India Women","SETTLED FINAL: India Women 158/7 (20), mandatory powerplay 59. South Africa Women 161/4 in 19.1 overs, won by 6 wickets. India fall of wickets: 30/1 at 2.6, 54/2 at 5.4, 67/3 at 7.2, 83/4 at 10.2, 116/5 at 14.4, 137/6 at 17.3, 153/7 at 19.2. South Africa chase led by Marizanne Kapp 81* off 45.",Listed 2-2 with top-pick miss and bottom-pick win penalty: #1 India 20-over Over 165.5 LOST; #2 India PP Over 45.5 WON; #3 India PP Under 45.5 LOST; #4 India 20-over Under 165.5 WON. Potential winner India LOST.,2,2,8
